# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,TABLE - 1: WATER QUALITY OF GROUND WATER IN ANDHRA PRADESH - 2019,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Total Coli,,Faecal Coli
,,,Temperature,,,Dissolved,,,,Conductivity,,,,Nitrate-N +,,,,
"LUNGKEI (SPRING) ",,,,,,,,,,,,,,,,,,
"PAWHHAWN TUIKHUR, NR GM",,,,,,,,,,,,,,,,,,
"4126HSS, VENGSANG, CHAMPHAIMIZORAM 9.0 ","21.0 ","5.6 ","6.8 ","5.7 ","7.2 ","170 ","170 ","1.1 ","2.2 ","0.00 ",0.16,,,,,,,
(SPRING),,,,,,,,,,,,,,,,,,
"KHURPUI TUIKHUR, NEW",,,,,,,,,,,,,,,,,,
"4127 MIZORAM 16.0 ","20.0 ","4.0 ","8.7 ","5.5 ","7.1 ","242 ","242 ","1.7 ","1.8 ","0.00 ",0.17,,,,,,,
"COLONY, SAIHA (SPRING) ",,,,,,,,,,,,,,,,,,
"4128 HAND PUMP, NEW SAIHA BAZAR MIZORAM 16.0 ","21.0 ","4.5 ","8.0 ","5.8 ","6.6 ",,,"1.9 ","1.9 ","0.07 ",0.20,,,,,,,
"TUIVAMIT TUIKHUR, AOC VENG,",,,,,,,,,,,,,,,,,,
"4129 MIZORAM 16.0 ","24.0 ","5.1 ","7.9 ","6.7 ","7.7 ","125 ","125 ","1.1 ","1.9 ","0.00 ",0.13,,,,,,,
"LAWNGTLAI (SPRING) ",,,,,,,,,,,,,,,,,,
"NGHARPET VENG TUIKHUR,",,,,,,,,,,,,,,,,,,
"4133 MIZORAM 13.0 ","25.0 ","5.2 ","6.8 ","5.3 ","7.8 ","284 ","284 ","1.7 ","1.9 ","0.00 ",0.19,,,,,,,
"LUNGSIR, MAMIT (SPRING) ",,,,,,,,,,,,,,,,,,

TABLE - 20: WATER QUALITY OF GROUND WATER IN NAGALAND - 2019,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Total Coli,,Faecal Coli,,,
Temperature,,,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,,
,,,,,"pH ",,,,"B.O.D. ",,,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,,
Station Name State Name,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,,
"Code ",,,,,,,,,,,,,,,,,,
"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,
BOREWELL AT KOHIMA VILLAGE,,,,,,,,,,,,,,,,,,
"2896 NAGALAND 17.9 ","19.7 ",,,"6.0 ","6.9 ","286 ","783 ",,,"9.00 ",15.00,,,,,,,
"IN KOHIMA ",,,,,,,,,,,,,,,,,,
"BOREWELL AT KAMDI BAZAR,",,,,,,,,,,,,,,,,,,
"2897 NAGALAND 24.5 ","27.8 ",,,"6.5 ","6.9 ","276 ","291 ",,,"0.80 ",1.60,,,,,,,
"PEREN ",,,,,,,,,,,,,,,,,,
OPENWELL AT DOYAPUR,,,,,,,,,,,,,,,,,,
"2898DHANSIRIPAR DIVISION,NAGALAND 25.0 ","27.0 ",,,"5.5 ","5.9 ","153 ","170 ",,,"2.10 ",3.90,,,,,,,
DIMAPUR,,,,,,,,,,,,,,,,,,
"BOREWELL AT DHANSIRIPAR,",,,,,,,,,,,,,,,,,,
"2899DHANSIRIPAR DIVISION,NAGALAND 25.7 ","26.0 ",,,"6.8 ","7.5 ","251 ","254 ",,,"0.70 ",1.40,,,,,,,
DIMAPUR,,,,,,,,,,,,,,,,,,
OPENWELL AT TOULAZOUMA,,,,,,,,,,,,,,,,,,
"2900 NAGALAND 25.1 ","26.7 ",,,"5.5 ","6.0 ","201 ","254 ",,,"1.10 ",15.00,,,,,,,
"VILLAGE, DIMAPUR ",,,,,,,,,,,,,,,,,,
OPENWELL AT LUNGWIRAM,,,,,,,,,,,,,,,,,,
"2901 NAGALAND 28.3 ","29.4 ",,,"6.0 ","6.7 ","302 ","461 ",,,"2.60 ",16.00,,,,,,,
"VILLAGE, DIMAPUR ",,,,,,,,,,,,,,,,,,
BOREWELL AT THAHEKHU,,,,,,,,,,,,,,,,,,
"2902 NAGALAND 24.9 ","27.1 ",,,"7.3 ","8.5 ","358 ","382 ",,,"0.40 ",1.20,,,,,,,
"VILLAGE, DIMAPUR ",,,,,,,,,,,,,,,,,,
OPENWELL AT SIGNAL ANGAMI,,,,,,,,,,,,,,,,,,
"2903 NAGALAND 24.5 ","27.0 ",,,"6.6 ","7.5 ","175 ","1019 ",,,"0.50 ",17.50,,,,,,,
"VILLAGE, DIMAPUR ",,,,,,,,,,,,,,,,,,
"OPENWELL AT NAGA CEMETERY,",,,,,,,,,,,,,,,,,,
"2904 NAGALAND 24.3 ","26.7 ",,,"5.0 ","6.4 ","773 ","858 ",,,"12.00 ",21.00,,,,,,,
"DIMAPUR ",,,,,,,,,,,,,,,,,,
"BOREWELL AT SIGNAL POINT,",,,,,,,,,,,,,,,,,,
"2905 NAGALAND 24.4 ","26.5 ",,,"6.5 ","7.0 ","780 ","959 ",,,"0.50 ",0.90,,,,,,,
"DIMAPUR ",,,,,,,,,,,,,,,,,,

,,,TABLE - 21: WATER QUALITY OF GROUND WATER IN ODISHA - 2019,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Total Coli,Faecal Coli,,,
,,,Temperature,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,
,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max min max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,"JAGATPUR INDUSTRIAL AREA,",,,,,,,,,,,,,,,,,
"1644 ",,"ODISHA ","25.0 ","29.0 ","6.1 ","7.5 ","504 ","539 ","0.1 ","0.2 ","2.19 ","7.34 ","2 ","2 ","2 ",2,,
,"CUTTACK ",,,,,,,,,,,,,,,,,
,MADHUPATNA- KALYAN NAGAR,,,,,,,,,,,,,,,,,
"1645 ",,"ODISHA ","26.0 ","28.0 ","6.5 ","7.9 ","297 ","370 ","0.2 ","0.4 ","0.21 ","0.28 ","2 ","2 ","2 ",2,,
,"AREA, CUTTACK ",,,,,,,,,,,,,,,,,
,"BIDANASHI - TULASIPUR AREA,",,,,,,,,,,,,,,,,,
"1646 ",,"ODISHA ","25.0 ","30.0 ","6.5 ","8.0 ","160 ","420 ","0.2 ","0.2 ","0.24 ","1.67 ","2 ","5 ","2 ",5,,
,"CUTTACK ",,,,,,,,,,,,,,,,,
"1647 ","BADAMBARI AREA, CUTTACK ","ODISHA ","25.0 ","29.0 ","6.7 ","8.4 ","216 ","393 ","0.4 ","0.9 ","0.86 ","1.54 ","2 ","2 ","2 ",2,,
,RANIHAT- MANGALABAGH,,,,,,,,,,,,,,,,,
"1648 ",,"ODISHA ","25.0 ","30.0 ","6.5 ","8.2 ","263 ","418 ","0.1 ","0.4 ","0.76 ","9.50 ","2 ","2 ","2 ",2,,
,"AREA, CUTTACK ",,,,,,,,,,,,,,,,,
,"KHANDAGIRI AREA,",,,,,,,,,,,,,,,,,
"1649 ",,"ODISHA ","27.0 ","28.0 ","6.2 ","6.7 ","133 ","652 ","0.3 ","0.9 ","0.25 ","0.36 ","2 ","2 ","2 ",2,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,
,"CAPITAL HOSPITAL AREA,",,,,,,,,,,,,,,,,,
"1650 ",,"ODISHA ","30.0 ","30.0 ","6.0 ","6.0 ","351 ","351 ","0.6 ","0.6 ","0.34 ","0.34 ","2 ","2 ","2 ",2,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,
,OLD TOWN- SAMANTARAAIPUR,,,,,,,,,,,,,,,,,
"1651 ",,"ODISHA ","27.0 ","30.0 ","6.7 ","7.8 ","408 ","530 ","0.4 ","1.0 ","0.26 ","0.92 ","2 ","23 ","23 ",23,,
,"AREA, BHUBANESWAR ",,,,,,,,,,,,,,,,,
,"KALPNA - LAXMINAGAR AREA,",,,,,,,,,,,,,,,,,
"1652 ",,"ODISHA ","27.0 ","29.0 ","5.9 ","6.3 ","261 ","284 ","0.2 ","0.3 ","0.13 ","11.39 ","2 ","2 ","2 ",23,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,
,MANCHESWAR INDUSTRIAL,,,,,,,,,,,,,,,,,
1653,"AREA, BHUBANESWAR /","ODISHA ","29.0 ","29.0 ","7.1 ","7.1 ","216 ","216 ","0.3 ","0.3 ","0.14 ","0.14 ","2 ","2 ","2 ",2,,
,CHANDRASHEKHARPUR,,,,,,,,,,,,,,,,,
,SECRETARIAT- GOVERNOR,,,,,,,,,,,,,,,,,
1654,"HOUSE- OLDBUS STAND AREA,","ODISHA ","27.0 ","29.0 ","6.4 ","7.4 ","228 ","357 ","0.2 ","0.7 ","0.22 ","5.09 ","33 ","130 ","2 ",540,,
,BHUBANESWAR,,,,,,,,,,,,,,,,,
"1655 ","NEAR SEA BEACH, PURI ","ODISHA ","27.0 ","27.0 ","8.2 ","8.2 ","600 ","1175 ","0.3 ","0.5 ","0.14 ","0.27 ","2 ","8 ","23 ",79,,
"1656 ","NEAR JAGANNATH TEMPLE, PURI ","ODISHA ","27.0 ","28.0 ","7.8 ","8.1 ","701 ","808 ","0.3 ","0.4 ","0.27 ","0.96 ","2 ","2 ","2 ",2,,
,HOSPITAL - BUS STAND-,,,,,,,,,,,,,,,,,
"1657 ",,"ODISHA ","27.0 ","28.0 ","7.9 ","8.1 ","504 ","975 ","0.2 ","0.2 ","0.30 ","653.01 ","2 ","13 ","2 ",240,,
,"MAUSHIMA TEMPLE AREA, PURI ",,,,,,,,,,,,,,,,,
,"NEAR RIVER KUSHABHADRA,",,,,,,,,,,,,,,,,,
"1658 ",,"ODISHA ","29.0 ","29.0 ","7.9 ","8.1 ","350 ","442 ","0.1 ","0.6 ","0.12 ","0.31 ","2 ","2 ","2 ",11,,
,"PURI ",,,,,,,,,,,,,,,,,
,"NEAR MKCG MEDICAL COLLEGE,",,,,,,,,,,,,,,,,,
"3964 ",,"ODISHA ","17.0 ","24.0 ","7.8 ","8.2 ","670 ","1250 ","0.2 ","0.2 ","0.16 ","0.51 ","2 ","540 ","23 ",1600,,
,"BERHAMPUR ",,,,,,,,,,,,,,,,,
"3965 ","NEAR BUS STAND, BERHAMPUR ","ODISHA ","15.0 ","24.0 ","7.4 ","8.0 ","1283 ","1397 ","0.3 ","0.5 ","0.21 ","0.73 ","2 ","13 ","2 ",79,,
"3966 ","NEAR BADABAZAR, BERHAMPUR ","ODISHA ","20.0 ","24.0 ","6.8 ","7.6 ","777 ","1291 ","0.6 ","0.6 ","4.62 ","9.94 ","2 ","2 ","2 ",2,,

,,,,,,,,,,,,,,Total Coli,Faecal Coli,,,
,,,Temperature,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,
,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max min max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,"NEAR RAILWAY STATION STAND,",,,,,,,,,,,,,,,,,
"3967 ",,"ODISHA ","20.0 ","24.0 ","7.6 ","7.8 ","988 ","1338 ","0.2 ","0.3 ","5.31 ","5.82 ","2 ","2 ","13 ",23,,
,"BERHAMPUR ",,,,,,,,,,,,,,,,,
,"NEAR VSS MEDICAL COLLEGE,",,,,,,,,,,,,,,,,,
"3968 ",,"ODISHA ","28.0 ","32.0 ","7.5 ","8.1 ","422 ","602 ","0.1 ","0.9 ","0.24 ","0.30 ","2 ","2 ","2 ",20,,
,"BURLA, SAMBALPUR ",,,,,,,,,,,,,,,,,
,"NEAR RAILWAY STATION,",,,,,,,,,,,,,,,,,
"3969 ",,"ODISHA ","29.0 ","32.0 ","7.0 ","7.6 ","606 ","1738 ","0.1 ","0.6 ","6.36 ","6.88 ","2 ","2 ","2 ",2,,
,"SAMBALPUR ",,,,,,,,,,,,,,,,,
,"NEAR PANTHANIVAS,",,,,,,,,,,,,,,,,,
"3970 ",,"ODISHA ","28.0 ","31.0 ","6.6 ","8.1 ","282 ","366 ","0.5 ","0.8 ","1.52 ","4.26 ","2 ","7 ","2 ",200,,
,"SAMBALPUR ",,,,,,,,,,,,,,,,,
"3971 ","ANGUL TOWNSHIP ","ODISHA ","26.0 ","28.0 ","7.2 ","7.9 ","776 ","1184 ","0.2 ","0.4 ","1.05 ","8.14 ","2 ","2 ","2 ",17,,
"3972 ","NALCO TOWNSHIP, TALCHER ","ODISHA ","26.0 ","28.0 ","7.6 ","7.6 ","551 ","608 ","0.1 ","0.3 ","0.20 ","2.04 ","2 ","2 ","2 ",17,,
,"MAHANADI COAL FIELD AREA,",,,,,,,,,,,,,,,,,
"3973 ",,"ODISHA ","28.0 ","28.0 ","6.9 ","7.8 ","403 ","412 ","0.8 ","1.1 ","0.22 ","1.94 ","2 ","2 ","2 ",2,,
,"TALCHER ",,,,,,,,,,,,,,,,,
"3974 ","KANIHA, TALCHER ","ODISHA ","28.0 ","28.0 ","7.5 ","7.9 ","511 ","527 ","0.1 ","0.4 ","0.17 ","0.27 ","2 ","2 ","2 ",45,,
"3975 ","TALCHER TOWN ","ODISHA ","28.0 ","29.0 ","7.6 ","7.7 ","614 ","704 ","0.4 ","0.5 ","0.30 ","2.57 ","2 ","2 ","2 ",2,,
"3976 ","MERAMUNDALI AREA, TALCHER ","ODISHA ","23.0 ","28.0 ","7.2 ","8.0 ","220 ","878 ","0.2 ","1.0 ","0.37 ","0.90 ","2 ","2 ","2 ",2,,
"3977 ","TALCHER THERMAL AREA ","ODISHA ","28.0 ","28.0 ","7.3 ","7.9 ","922 ","1404 ","0.5 ","0.6 ","0.20 ","0.34 ","2 ","130 ","2 ",920,,
"3978 ","BANARPAL, TALCHER ","ODISHA ","28.0 ","28.0 ","7.5 ","7.6 ","1078 ","1138 ","0.3 ","0.4 ","0.38 ","0.77 ","2 ","2 ","2 ",13,,
"3979 ","KULAD, TALCHER ","ODISHA ","28.0 ","28.0 ","7.7 ","8.3 ","1008 ","1444 ","0.4 ","0.8 ","0.54 ","5.32 ","2 ","2 ","2 ",5,,
"3980 ","THELKOI, JHARSUGUDA ","ODISHA ","21.0 ","21.0 ","6.9 ","6.9 ","241 ","241 ","0.4 ","0.4 ","0.19 ","0.19 ","2 ","2 ","2 ",2,,
"3981 ","BURKHAMUNDA, JHARSUGUDA ","ODISHA ","17.0 ","22.0 ","7.1 ","7.4 ","190 ","196 ","0.2 ","0.2 ","0.46 ","4.79 ","2 ","17 ","2 ",49,,
,"BADAMANI INDUSTRIAL ESTATE,",,,,,,,,,,,,,,,,,
"3982 ",,"ODISHA ","18.0 ","22.0 ","6.8 ","7.2 ","106 ","215 ","0.4 ","0.9 ","0.65 ","2.97 ","2 ","2 ","2 ",2,,
,"JHARSUGUDA ",,,,,,,,,,,,,,,,,
"3983 ","BUDHIPADAR, JHARSUGUDA ","ODISHA ","17.0 ","20.0 ","6.4 ","6.6 ","170 ","187 ","0.4 ","0.6 ","0.50 ","0.78 ","2 ","2 ","2 ",2,,
,"BRAJARAJ NAGAR MINING BELT,",,,,,,,,,,,,,,,,,
"3984 ",,"ODISHA ","18.0 ","19.0 ","5.8 ","7.3 ","150 ","262 ","0.3 ","0.9 ","0.54 ","7.31 ","2 ","2 ","2 ",2,,
,"JHARSUGUDA ",,,,,,,,,,,,,,,,,
,"RAMPUR AREA (WATER TANK),",,,,,,,,,,,,,,,,,
"3985 ",,"ODISHA ","16.0 ","18.0 ","6.6 ","6.8 ","241 ","286 ","0.1 ","0.5 ","0.21 ","0.38 ","2 ","2 ","13 ",23,,
,"JHARSUGUDA ",,,,,,,,,,,,,,,,,
,"IB THERMAL POWER STATION,",,,,,,,,,,,,,,,,,
"3986 ",,"ODISHA ","17.0 ","23.0 ","6.6 ","6.9 ","219 ","315 ","0.4 ","0.4 ","0.18 ","0.48 ","2 ","2 ","2 ",2,,
,"JHARSUGUDA ",,,,,,,,,,,,,,,,,
"3987 ","BELPAHAR AREA, JHARSUGUDA ","ODISHA ","16.0 ","21.0 ","6.8 ","6.9 ","195 ","199 ","0.2 ","0.3 ","0.17 ","0.61 ","2 ","2 ","2 ",2,,
,"BADAPADIA MARKET COMPLEX,",,,,,,,,,,,,,,,,,
"3988 ",,"ODISHA ","22.0 ","30.0 ","7.3 ","8.2 ","913 ","948 ","0.8 ","1.1 ","9.67 ","10.83 ","2 ","2 ","2 ",2,,
,"PARADEEP ",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,,Total Coli,Faecal Coli,,,
,,,Temperature,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,
,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max min max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
"3989 ","MUSADIHA, PARADEEP ","ODISHA ","22.0 ","30.0 ","7.6 ","8.4 ","698 ","2468 ","0.3 ","1.5 ","1.68 ","1.90 ","2 ","2 ","2 ",23,,
"3990 ","TISCO, SUKINDA ","ODISHA ","22.0 ","22.0 ","6.8 ","7.9 ","196 ","284 ","0.3 ","0.4 ","0.20 ","0.26 ","2 ","2 ","2 ",13,,
"3991 ","SARUABIL, SUKINDA ","ODISHA ","22.0 ","22.0 ","6.5 ","6.6 ","237 ","245 ","0.3 ","0.4 ","0.13 ","2.90 ","2 ","170 ","2 ",1600,,
"3992 ","KALIAPANI, SUKINDA ","ODISHA ","22.0 ","22.0 ","6.7 ","7.8 ","343 ","500 ","0.1 ","0.2 ","0.12 ","1.49 ","2 ","11 ","33 ",540,,
"3993 ","KAMARDA, SUKINDA ","ODISHA ","22.0 ","22.0 ","6.9 ","7.4 ","269 ","387 ","0.1 ","0.3 ","0.17 ","6.16 ","2 ","49 ","2 ",2,,
"3994 ","CHAKULIA, BALASORE ","ODISHA ","24.0 ","26.0 ","6.6 ","6.6 ","180 ","303 ","0.2 ","0.7 ","0.28 ","6.29 ","2 ","2 ","2 ",2,,
"3995 ","KUANRPUR, BALASORE ","ODISHA ","24.0 ","26.0 ","7.6 ","7.8 ","217 ","308 ","0.2 ","0.7 ","0.07 ","0.14 ","2 ","2 ","2 ",46,,
"3996 ","NAIGOPALPUR, BALASORE ","ODISHA ","22.0 ","26.0 ","6.6 ","7.1 ","93 ","198 ","0.2 ","0.3 ","0.35 ","0.43 ","2 ","17 ","8 ",70,,

,,,TABLE - 22: WATER QUALITY OF GROUND WATER IN PUDUCHERRY - 2019,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Total Coli,Faecal Coli,,,
,,,Temperature,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,
,,,,,,"pH ",,,,"B.O.D. ",,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
,,,⁰C,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,
,"Station Name ",State Name,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,
"Code ",,,,,,,,,,,,,,,,,,
,,,"min ","max min max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,WELL AT MUTHIALPET AREA(I),,,,,,,,,,,,,,,,,
1397,RAMAKRISHNA NAGAR/,"PUDUCHERRY ","29.0 ","30.0 ","6.1 ","6.5 ","400 ","479 ","BDL ","BDL ","9.60 ","10.22 ","2 ","2 ","2 ",2,,
,KRISHNA NAGAR,,,,,,,,,,,,,,,,,
,"WELL AT THENGAITHITTU AREA,",,,,,,,,,,,,,,,,,
"1398 ",,"PUDUCHERRY ","31.0 ","32.0 ","6.4 ","6.6 ","1375 ","1598 ","BDL ","BDL ","0.02 ","0.41 ","2 ","2 ","300 ",300,,
,"(II) ",,,,,,,,,,,,,,,,,
,WELL AT MUTHIRAPPALAYAM,,,,,,,,,,,,,,,,,
"1453 ",,"PUDUCHERRY ","30.5 ","31.0 ","6.6 ","7.1 ","576 ","651 ","BDL ","BDL ","4.29 ","4.65 ","2 ","2 ","350 ",350,,
,"(PWD) ",,,,,,,,,,,,,,,,,
,"WELL AT KALAPET, PONDI.",,,,,,,,,,,,,,,,,
"1454 ",,"PUDUCHERRY ","30.0 ","30.0 ","6.1 ","6.8 ","249 ","282 ","BDL ","BDL ","1.81 ","2.07 ","2 ","2 ","2 ",2,,
,"UNIVERSITY ADMN. BLOCK ",,,,,,,,,,,,,,,,,
,WELL AT NEHRU STATUE,,,,,,,,,,,,,,,,,
"1687 ",,"PUDUCHERRY ","28.0 ","29.0 ","7.5 ","8.4 ","2220 ","2220 ","BDL ","1.6 ","0.17 ","0.99 ","240 ","240 ","500 ",500,,
,"MISSION ST. - CHETTY KOIL ",,,,,,,,,,,,,,,,,
"1688 ","WELL AT KATTERIKUPPAM ","PUDUCHERRY ","29.0 ","31.0 ","7.5 ","8.2 ","605 ","699 ","BDL ","BDL ","0.39 ","0.60 ","2 ","2 ","2 ",2,,
"2009 ","WELL AT KURUMBAPET ","PUDUCHERRY ","31.0 ","31.0 ","6.4 ","6.4 ","497 ","552 ","0.0 ","BDL ","2.91 ","4.97 ","2 ","2 ","2 ",2,,
"2010 ","WELL AT METTUPALAYAM ","PUDUCHERRY ","31.0 ","31.5 ","6.4 ","6.5 ","694 ","1198 ","BDL ","BDL ","0.73 ","1.33 ","2 ","2 ","280 ",280,,
"2011 ","WELL AT URUVAIYAR ","PUDUCHERRY ","31.0 ","31.5 ","7.4 ","7.5 ","1680 ","5640 ","BDL ","BDL ","0.03 ","0.06 ","2 ","2 ","2 ",2,,
,"WELL AT MARUTHI SCHOOL,",,,,,,,,,,,,,,,,,
"2012 ",,"PUDUCHERRY ","30.0 ","30.0 ","6.7 ","6.9 ","2320 ","2500 ","BDL ","5.7 ","0.63 ","1.38 ","280 ","280 ","350 ",350,,
,"KARUVADIKUPPAM ",,,,,,,,,,,,,,,,,
,"WELL AT T.R.PATTINAM,",,,,,,,,,,,,,,,,,
"2013 ",,"PUDUCHERRY ","29.0 ","30.0 ","8.1 ","8.6 ","1784 ","2260 ","BDL ","BDL ","0.69 ","0.80 ","2 ","2 ","2 ",2,,
,"KARAIKAL ",,,,,,,,,,,,,,,,,
,"WELL AT VADAMATTAM,",,,,,,,,,,,,,,,,,
"2014 ",,"PUDUCHERRY ","28.5 ","29.0 ","8.1 ","8.6 ","1328 ","1598 ","BDL ","BDL ","0.81 ","1.18 ","2 ","2 ","2 ",2,,
,"KARAIKAL ",,,,,,,,,,,,,,,,,
"2446 ","WELL AT PALLUR ","PUDUCHERRY ","28.0 ","28.0 ","6.3 ","6.3 ","1743 ","1743 ","BDL ","BDL ","0.36 ",0.36,,,,,,
"2447 ","WELL AT PANTHAKKAL ","PUDUCHERRY ","28.5 ","28.5 ","6.8 ","6.8 ","8222 ","8222 ","BDL ","BDL ","0.70 ",0.70,,,,,,
,"WELL AT ECHANKADU,",,,,,,,,,,,,,,,,,
"3882 ",,"PUDUCHERRY ","30.0 ","33.0 ","6.1 ","6.9 ","401 ","444 ","BDL ","BDL ","0.00 ","0.03 ","2 ","2 ","2 ",2,,
,"KIRUMAMBAKKAM ",,,,,,,,,,,,,,,,,
"3883 ","WELL NEAR BY LAKE BAHOUR ","PUDUCHERRY ","32.0 ","32.0 ","6.5 ","7.2 ","326 ","363 ","BDL ","BDL ","0.00 ","0.04 ","2 ","2 ","2 ",2,,
,WELL AT CHEVALIER SELLANE,,,,,,,,,,,,,,,,,
3884,GOVERNMENT HIGH,"PUDUCHERRY ","29.0 ","31.0 ","6.5 ","7.0 ","1040 ","1267 ","BDL ","BDL ","11.80 ","17.82 ","2 ","2 ","280 ",280,,
,"SECONDARY SCHOOL, KALAPET",,,,,,,,,,,,,,,,,
,"WELL AT DHANDERAR KULAM,",,,,,,,,,,,,,,,,,
"3885 ",,"PUDUCHERRY ","30.0 ","32.0 ","6.7 ","7.1 ","1447 ","2140 ","BDL ","BDL ","0.20 ","2.68 ","240 ","240 ","300 ",300,,
,"SEDARAPET ",,,,,,,,,,,,,,,,,
,"WELL AT KOTHAPURINATHAM,",,,,,,,,,,,,,,,,,
"3886 ",,"PUDUCHERRY ","27.0 ","30.0 ","6.9 ","8.5 ","1177 ","1362 ","BDL ","BDL ","4.88 ","6.64 ","170 ","170 ","350 ",350,,
,"THIRUVANDARKOIL ",,,,,,,,,,,,,,,,,

,,,,,,,,,,,,,Total Coli,,Faecal Coli,,,
Temperature,,,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,,
,,,,,"pH ",,,,"B.O.D. ",,,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,,
Station Name State Name,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,,
"Code ",,,,,,,,,,,,,,,,,,
"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,
"4631 THIRUKKANUR PUDUCHERRY 29.0 ","29.0 ",,,"8.1 ","8.1 ","1103 ","1103 ","BDL ","BDL ","2.45 ",2.45,,,,,,,
"4632 MADUKARAI PUDUCHERRY 26.0 ","26.0 ",,,"7.1 ","7.1 ","1610 ","1610 ","BDL ","BDL ","6.50 ",6.50,,,,,,,
"4633 PANITHITTU PUDUCHERRY 33.0 ","33.0 ",,,"6.1 ","6.1 ","790 ","790 ","BDL ","BDL ","0.05 ",0.05,,,,,,,

TABLE - 23: WATER QUALITY OF GROUND WATER IN PUNJAB - 2019,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Total Coli,,Faecal Coli,,,
Temperature,,,Dissolved,,,Conductivity,,,,,Nitrate-N +,,,,,,,
,,,,,"pH ",,,,"B.O.D. ",,,,form,,form,,,
Station,,,,,,,,,,,,,,,,,,
⁰C,,,"O2 ",,,,"(μmhos/cm) ",,,Nitrite-N (mg/l),,,,,,,,
Station Name State Name,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(MPN/100ml),,(MPN/100ml),,,,
"Code ",,,,,,,,,,,,,,,,,,
"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,
"PETROL PUMP OPP. HERO CYCLE,",,,,,,,,,,,,,,,,,,
"1898 PUNJAB ",,,,"7.0 ","7.0 ","1084 ","1084 ","BDL ","BDL ","25.00 ",25.00,,,,,,,
"LUDHIANA ",,,,,,,,,,,,,,,,,,
GURCHAARAN SINGH,,,,,,,,,,,,,,,,,,
